Land ID,Location,Size (Acres),Base Price (INR),Current Bid (INR),Bidder ID,Bid Timestamp,Status
LAND02329,Salem,7.89,465461,520391,BID797,2025-03-23 12:08:06,Sold
LAND02330,Trichy,8.14,263966,362201,BID134,2025-03-13 00:08:06,Sold
LAND02331,Trichy,5.63,151418,187514,BID283,2025-02-20 18:08:06,Sold
LAND02332,Madurai,4.05,118812,212530,BID297,2025-02-22 04:08:06,Open
LAND02333,Coimbatore,5.09,318958,342431,BID511,2025-04-01 13:08:06,Sold
LAND02334,Madurai,5.87,360904,400892,BID821,2025-03-15 09:08:06,Open
LAND02335,Madurai,8.3,206127,266886,BID141,2025-02-24 12:08:06,Sold
LAND02336,Trichy,2.86,368615,448041,BID956,2025-03-31 14:08:06,Open
LAND02337,Salem,1.45,215005,234047,BID733,2025-02-21 03:08:06,Closed
LAND02338,Madurai,2.15,171865,243479,BID439,2025-03-03 07:08:06,Sold
LAND02339,Trichy,8.41,343823,389193,BID425,2025-02-14 21:08:06,Open
LAND02340,Madurai,2.14,216038,243578,BID946,2025-02-17 14:08:06,Open
LAND02341,Salem,8.31,130293,215242,BID926,2025-02-10 10:08:06,Sold
LAND02342,Coimbatore,4.22,420895,462841,BID232,2025-02-11 16:08:06,Sold
LAND02343,Coimbatore,5.9,463176,511467,BID310,2025-02-05 14:08:06,Sold
LAND02344,Madurai,7.0,272100,348099,BID159,2025-02-24 00:08:06,Open
LAND02345,Madurai,1.38,484504,580051,BID495,2025-02-09 03:08:06,Closed
LAND02346,Chennai,8.89,199417,230452,BID826,2025-02-25 20:08:06,Open
LAND02347,Chennai,4.46,478996,508733,BID798,2025-03-11 02:08:06,Open
LAND02348,Trichy,5.31,474859,542908,BID679,2025-03-22 08:08:06,Open
LAND02349,Chennai,6.33,241512,297212,BID774,2025-02-16 04:08:06,Sold
LAND02350,Trichy,6.01,280869,319886,BID701,2025-03-26 15:08:06,Closed
LAND02351,Chennai,9.88,264448,289152,BID726,2025-02-05 13:08:06,Closed
LAND02352,Madurai,3.64,464785,480206,BID921,2025-03-25 15:08:06,Closed
LAND02353,Chennai,2.45,117718,160681,BID584,2025-03-11 07:08:06,Open
LAND02354,Trichy,1.34,324791,381276,BID114,2025-03-20 09:08:06,Closed
LAND02355,Coimbatore,6.9,251762,285228,BID398,2025-02-28 00:08:06,Closed
LAND02356,Salem,6.03,392162,408274,BID567,2025-02-12 19:08:06,Open
LAND02357,Madurai,6.95,133084,190054,BID223,2025-02-21 12:08:06,Open
LAND02358,Salem,7.09,339500,375810,BID838,2025-02-26 21:08:06,Open
LAND02359,Coimbatore,3.46,373319,454806,BID376,2025-02-10 08:08:06,Closed
LAND02360,Chennai,2.5,199247,266459,BID834,2025-03-20 03:08:06,Sold
LAND02361,Salem,1.99,435526,477107,BID855,2025-02-17 01:08:06,Sold
LAND02362,Coimbatore,4.69,332793,418857,BID982,2025-04-02 15:08:06,Closed
LAND02363,Chennai,5.94,145159,221282,BID319,2025-02-06 09:08:06,Sold
LAND02364,Trichy,6.18,352120,363011,BID318,2025-04-05 04:08:06,Sold
LAND02365,Madurai,1.86,371203,462423,BID429,2025-03-01 16:08:06,Open
LAND02366,Coimbatore,1.29,413151,493033,BID956,2025-03-25 14:08:06,Sold
LAND02367,Chennai,6.81,485194,521438,BID702,2025-03-31 06:08:06,Sold
LAND02368,Trichy,9.56,491645,509642,BID761,2025-03-12 03:08:06,Closed
LAND02369,Coimbatore,6.56,362690,373698,BID600,2025-03-03 16:08:06,Open
LAND02370,Trichy,4.07,276061,317254,BID466,2025-04-02 05:08:06,Open
LAND02371,Madurai,7.84,489207,517794,BID907,2025-04-05 01:08:06,Sold
LAND02372,Coimbatore,7.76,411383,437761,BID489,2025-03-22 23:08:06,Open
LAND02373,Trichy,2.95,387426,472812,BID349,2025-03-20 07:08:06,Closed
LAND02374,Trichy,7.73,293727,309759,BID275,2025-03-10 12:08:06,Sold
LAND02375,Chennai,9.64,408109,469908,BID763,2025-03-26 01:08:06,Open
LAND02376,Madurai,4.47,110322,147737,BID455,2025-02-10 07:08:06,Closed
LAND02377,Trichy,5.97,279770,298812,BID741,2025-02-24 16:08:06,Closed
LAND02378,Salem,7.13,119277,163332,BID700,2025-04-03 14:08:06,Sold
LAND02379,Salem,6.44,404157,456630,BID831,2025-03-16 04:08:06,Closed
LAND02380,Salem,6.31,452572,502807,BID931,2025-04-04 19:08:06,Sold
LAND02381,Coimbatore,9.56,331427,366521,BID849,2025-03-29 04:08:06,Open
LAND02382,Madurai,6.41,285936,382553,BID323,2025-02-24 09:08:06,Sold
LAND02383,Coimbatore,4.12,465430,556161,BID684,2025-03-10 03:08:06,Closed
LAND02384,Madurai,6.21,161832,240025,BID386,2025-03-01 02:08:06,Closed
LAND02385,Madurai,1.91,125367,174096,BID146,2025-03-14 08:08:06,Sold
LAND02386,Salem,3.97,189463,260342,BID283,2025-03-20 09:08:06,Closed
LAND02387,Madurai,6.87,396547,422996,BID909,2025-02-19 17:08:06,Open
LAND02388,Coimbatore,3.32,213203,258070,BID795,2025-02-13 17:08:06,Sold
LAND02389,Trichy,3.72,155935,205206,BID108,2025-02-25 19:08:06,Open
LAND02390,Madurai,2.35,334925,352979,BID131,2025-04-05 19:08:06,Sold
LAND02391,Coimbatore,4.92,317355,409391,BID867,2025-03-01 06:08:06,Sold
LAND02392,Chennai,9.53,176351,234378,BID612,2025-03-29 09:08:06,Sold
LAND02393,Madurai,3.03,359182,373633,BID419,2025-02-14 21:08:06,Sold
LAND02394,Coimbatore,7.74,138723,150115,BID463,2025-03-18 19:08:06,Open
LAND02395,Salem,7.43,361624,394362,BID308,2025-04-01 14:08:06,Closed
LAND02396,Salem,7.84,310280,355307,BID846,2025-03-03 19:08:06,Open
LAND02397,Madurai,4.72,138151,183014,BID972,2025-04-04 13:08:06,Sold
LAND02398,Coimbatore,9.65,367426,383452,BID122,2025-03-14 17:08:06,Open
LAND02399,Chennai,5.35,299229,375887,BID812,2025-02-13 03:08:06,Open
LAND02400,Madurai,1.19,239980,334727,BID694,2025-03-05 02:08:06,Closed
LAND02401,Chennai,2.09,396903,420385,BID983,2025-02-06 04:08:06,Sold
LAND02402,Salem,4.3,432510,521843,BID848,2025-04-04 08:08:06,Open
LAND02403,Salem,4.32,261476,339467,BID263,2025-03-25 12:08:06,Sold
LAND02404,Trichy,2.27,315083,395326,BID612,2025-03-17 15:08:06,Open
LAND02405,Coimbatore,7.32,414026,480627,BID894,2025-02-11 17:08:06,Closed
LAND02406,Salem,6.72,469728,536578,BID604,2025-04-04 23:08:06,Open
LAND02407,Salem,4.49,446732,535977,BID434,2025-03-04 21:08:06,Sold
LAND02408,Trichy,4.97,465414,530590,BID784,2025-03-25 21:08:06,Sold
LAND02409,Coimbatore,9.54,401253,414565,BID450,2025-02-08 02:08:06,Closed
LAND02410,Salem,1.16,280680,338389,BID225,2025-03-31 15:08:06,Open
LAND02411,Chennai,2.69,200281,275751,BID182,2025-02-07 03:08:06,Closed
LAND02412,Madurai,6.89,179486,227363,BID297,2025-03-07 01:08:06,Closed
LAND02413,Trichy,6.31,140140,224511,BID265,2025-03-19 05:08:06,Closed
LAND02414,Salem,2.07,395497,437983,BID253,2025-02-11 04:08:06,Sold
LAND02415,Coimbatore,5.09,290772,303079,BID627,2025-02-13 22:08:06,Closed
LAND02416,Salem,4.63,239664,291882,BID896,2025-03-16 09:08:06,Sold
LAND02417,Trichy,1.35,102430,182313,BID842,2025-04-03 18:08:06,Closed
LAND02418,Trichy,7.98,254682,323882,BID342,2025-02-14 05:08:06,Closed
LAND02419,Coimbatore,2.02,476577,552183,BID940,2025-03-27 03:08:06,Sold
LAND02420,Chennai,8.65,430959,476717,BID658,2025-02-05 11:08:06,Closed
LAND02421,Trichy,4.53,419555,449968,BID291,2025-02-10 02:08:06,Closed
LAND02422,Salem,8.34,350047,421957,BID756,2025-02-13 21:08:06,Open
LAND02423,Madurai,3.44,232430,273929,BID830,2025-02-24 02:08:06,Closed
LAND02424,Madurai,8.52,345734,426318,BID804,2025-03-27 02:08:06,Sold
LAND02425,Salem,1.59,100632,179642,BID479,2025-02-17 17:08:06,Sold
LAND02426,Madurai,4.51,337835,420620,BID553,2025-03-28 21:08:06,Sold
LAND02427,Chennai,8.62,170577,221073,BID206,2025-03-04 11:08:06,Sold
LAND02428,Chennai,6.33,240026,320116,BID851,2025-03-08 10:08:06,Sold
LAND02429,Coimbatore,7.36,117125,161029,BID192,2025-02-07 17:08:06,Closed
LAND02430,Coimbatore,5.17,412107,446228,BID147,2025-02-21 19:08:06,Open
LAND02431,Coimbatore,7.75,490656,571719,BID971,2025-02-27 12:08:06,Sold
LAND02432,Coimbatore,7.65,212093,225422,BID771,2025-03-24 20:08:06,Sold
LAND02433,Salem,1.7,317518,337932,BID808,2025-03-30 09:08:06,Open
LAND02434,Chennai,9.92,177949,277594,BID869,2025-03-05 07:08:06,Open
LAND02435,Coimbatore,5.76,446873,474155,BID730,2025-02-22 12:08:06,Sold
LAND02436,Salem,1.13,281808,355072,BID938,2025-03-21 23:08:06,Closed
LAND02437,Madurai,4.9,233574,315689,BID618,2025-03-10 17:08:06,Closed
LAND02438,Trichy,7.87,123232,141364,BID739,2025-02-12 01:08:06,Sold
LAND02439,Madurai,9.02,337231,411159,BID589,2025-02-09 21:08:06,Open
LAND02440,Trichy,4.68,153669,226618,BID483,2025-03-09 01:08:06,Sold
LAND02441,Chennai,5.24,379742,451540,BID499,2025-04-03 05:08:06,Sold
LAND02442,Madurai,1.19,238850,328510,BID808,2025-02-19 03:08:06,Sold
LAND02443,Trichy,3.15,320295,362745,BID885,2025-02-15 18:08:06,Open
LAND02444,Madurai,8.6,334108,383248,BID774,2025-02-10 02:08:06,Closed
LAND02445,Coimbatore,2.52,157103,222689,BID507,2025-02-11 09:08:06,Closed
LAND02446,Madurai,8.5,344347,376645,BID155,2025-03-22 01:08:06,Open
LAND02447,Chennai,5.82,327417,345628,BID270,2025-04-03 10:08:06,Closed
LAND02448,Salem,1.68,158743,221094,BID156,2025-03-16 21:08:06,Sold
LAND02449,Coimbatore,7.39,226966,318739,BID779,2025-02-23 23:08:06,Sold
LAND02450,Salem,4.41,235712,275628,BID641,2025-03-06 09:08:06,Closed
LAND02451,Coimbatore,1.63,311292,381085,BID590,2025-02-24 16:08:06,Open
LAND02452,Trichy,3.59,277983,358687,BID188,2025-03-10 17:08:06,Closed
LAND02453,Salem,2.56,413499,480276,BID653,2025-03-22 20:08:06,Sold
LAND02454,Madurai,9.25,257746,281461,BID353,2025-04-02 14:08:06,Sold
LAND02455,Trichy,3.53,438041,479756,BID327,2025-02-28 11:08:06,Closed
LAND02456,Coimbatore,1.31,127340,187323,BID576,2025-03-21 05:08:06,Sold
LAND02457,Madurai,5.77,367827,455300,BID453,2025-02-19 00:08:06,Open
LAND02458,Trichy,6.1,311787,337488,BID248,2025-03-28 09:08:06,Open
LAND02459,Coimbatore,5.0,162850,200922,BID649,2025-02-15 07:08:06,Sold
LAND02460,Salem,4.67,362890,453418,BID646,2025-03-01 05:08:06,Closed
LAND02461,Trichy,8.09,412407,438582,BID660,2025-02-10 11:08:06,Open
LAND02462,Trichy,4.14,307426,339090,BID888,2025-03-18 23:08:06,Sold
LAND02463,Chennai,1.3,377955,454428,BID101,2025-03-13 23:08:06,Sold
LAND02464,Trichy,8.87,125568,215218,BID388,2025-02-25 17:08:06,Sold
LAND02465,Coimbatore,7.7,325384,360136,BID506,2025-03-15 07:08:06,Open
LAND02466,Chennai,1.25,398812,423121,BID758,2025-03-01 13:08:06,Closed
LAND02467,Madurai,2.54,215967,286787,BID369,2025-03-28 20:08:06,Open
LAND02468,Salem,5.5,321264,388572,BID437,2025-03-08 07:08:06,Closed
LAND02469,Madurai,4.58,412499,450210,BID570,2025-04-02 06:08:06,Sold
LAND02470,Trichy,2.03,258906,347519,BID449,2025-02-24 04:08:06,Sold
LAND02471,Salem,3.12,228403,273550,BID265,2025-02-24 20:08:06,Open
LAND02472,Salem,5.12,187912,227052,BID166,2025-02-09 06:08:06,Open
LAND02473,Chennai,3.77,329229,411656,BID137,2025-03-13 19:08:06,Sold
LAND02474,Madurai,6.88,476980,534452,BID517,2025-02-10 03:08:06,Sold
LAND02475,Madurai,7.16,130476,187829,BID142,2025-02-21 08:08:06,Closed
LAND02476,Chennai,5.47,370553,467918,BID349,2025-03-25 11:08:06,Sold
LAND02477,Coimbatore,3.09,213876,248114,BID125,2025-02-18 02:08:06,Open
LAND02478,Coimbatore,9.58,182630,192675,BID747,2025-03-17 02:08:06,Sold
LAND02479,Salem,4.36,347645,417323,BID228,2025-03-21 02:08:06,Open
LAND02480,Coimbatore,1.31,367293,388782,BID818,2025-02-26 11:08:06,Closed
LAND02481,Chennai,8.55,455748,469110,BID724,2025-03-16 09:08:06,Sold
LAND02482,Coimbatore,6.23,367952,431621,BID858,2025-02-26 04:08:06,Open
LAND02483,Chennai,3.65,171638,193472,BID586,2025-02-13 03:08:06,Closed
LAND02484,Madurai,3.25,419565,497480,BID158,2025-04-03 16:08:06,Sold
LAND02485,Coimbatore,8.67,365466,434834,BID600,2025-02-07 18:08:06,Sold
LAND02486,Trichy,4.13,310982,379605,BID217,2025-03-15 22:08:06,Open
LAND02487,Salem,8.87,245331,334145,BID872,2025-03-16 00:08:06,Closed
LAND02488,Trichy,4.67,426172,508207,BID134,2025-03-16 03:08:06,Open
LAND02489,Chennai,8.63,125469,213588,BID738,2025-04-05 12:08:06,Closed
LAND02490,Coimbatore,5.22,219480,283188,BID593,2025-03-04 08:08:06,Sold
LAND02491,Coimbatore,8.92,229791,248836,BID692,2025-03-15 10:08:06,Open
LAND02492,Chennai,1.9,331872,373713,BID288,2025-02-16 05:08:06,Closed
LAND02493,Coimbatore,9.07,264280,300822,BID224,2025-02-25 19:08:06,Open
LAND02494,Madurai,1.47,220391,284153,BID220,2025-02-24 05:08:06,Closed
LAND02495,Chennai,7.64,318022,393965,BID768,2025-02-16 01:08:06,Closed
LAND02496,Coimbatore,7.97,452670,547815,BID322,2025-03-28 03:08:06,Closed
LAND02497,Trichy,9.85,470423,499947,BID298,2025-02-21 06:08:06,Sold
LAND02498,Chennai,7.52,411477,451189,BID334,2025-03-22 11:08:06,Open
LAND02499,Coimbatore,1.99,265848,316037,BID641,2025-03-07 06:08:06,Open
LAND02500,Trichy,5.32,226932,319267,BID701,2025-02-25 17:08:06,Open
